Review,Rating,Date
Good. ,4,08 thg 8 2020
,4,15 thg 5 2024
"Độ phân giải:
ok, mua thêm cái nữa ",4,04 thg 1 2024
,4,10 thg 11 2023
,4,05 thg 3 2023
,4,07 thg 5 2024
,4,27 thg 11 2021
,4,17 thg 7 2023
OK ,4,19 thg 2 2022
,4,06 thg 1 2021
,4,20 thg 9 2022
Đã nhận được hàng giống như hình đẹp chưa cài đặt sử dụng nên chưa đánh giá kết quả  ,4,17 thg 5 2024
Hàng chuẩn,4,19 thg 6 2023
,4,13 thg 8 2020
,4,29 thg 10 2020
Tốt hhhijhbfdcstyggg uuggffyyg huggffyg guuhff hhuhhhggh ,4,01 thg 2 2023
,4,30 thg 9 2023
,4,20 thg 12 2022
,4,14 thg 6 2023
,4,02 thg 8 2024
"Theo dõi chuyển động thông minh để giám sát chính xác,  ",4,29 thg 8 2024
"Mới nhận lắp đặt xong nói chung ổn, hình ảnh đẹp, dây nguồn dài chắc phải 3 m. Hi vọng bền vì đây là cái thứ 2 đã mua",4,28 thg 6 2020
,4,22 thg 6 2020
,4,30 thg 10 2020
"Tốt, hình ảnh nét! ",4,29 thg 6 2020
,4,30 thg 8 2023
,5,10 thg 10 2021
,5,19 thg 4 2021
"Ok. Hàng tốt. Đã sử dụng, chất lượng video rất tốt",5,19 thg 8 2020
,5,07 thg 1 2024
,5,19 thg 4 2021
,5,30 thg 9 2020
,5,20 thg 6 2023
"hàng nguyên hộp. cam load nhanh. hình ảnh tạm ổn. zoom ra bị vỡ hình. app cần cải tiến nhiều tính năng hơn. cam màu trắng cục nguồn lại màu đen, treo lên tường trắng nhìn chỏi vãi. may mà để trên kệ giấu được dây.",5,04 thg 12 2020
sản phẩm tốt giao hàng nhanh.rat đang mua,5,18 thg 10 2022
,5,18 thg 9 2023
shop rất nhiệt tình . hàng đúng như quảng cáo.tks shop,5,03 thg 7 2020
cam tuyệt vời rõ nét trong tầm giá. 5 sao đc she,5,13 thg 12 2020
,5,18 thg 8 2020
,5,15 thg 9 2020
,5,31 thg 8 2022
Ok bin,5,29 thg 8 2020
đẹp hình ảnh rõ nét ,5,19 thg 2 2023
"Mình rất hài lòng, shop đóng gói cẩn thận. cam sử dụng rất tốt. ",5,29 thg 10 2021
"Giá Cả:
 Kết nối:
 Độ phân giải: giá rẻ cam nét sử dụng ổn, giao hàng nhanh ",5,22 thg 8 2023
camera rõ sắc nét nên mua,5,25 thg 7 2023
Good,5,05 thg 5 2021
,5,13 thg 4 2021
"Hàng ok ạ, shop uy tín",5,13 thg 4 2022
hàng tốt giá rẻ..,5,19 thg 10 2022
"giao hàng nhanh. tôi mua được giá 417.000.
quá là ngon. Ezviz c6n thì hợp giá tiền và nhu cầu sử dụng. phần mềm ít lag và ngon hơn yoosee nhiều. hình ảnh video cũng tạm chấp nhận được. ai thích đẹp, góc rộng thì nên mua bộ camera có đầu ghi mà sài, loại camera ip c6n như vầy là quá ổn. sài ok.",5,30 thg 5 2023
,5,31 thg 1 2023
"Ngon đep, nguyên tem hen",5,27 thg 5 2020
,5,16 thg 11 2022
"lúc mua đã hỏi kĩ rồi. shop tư vấn cho dữ vào. khách hàng thiếu thẻ nhớ. tôi đề shop, giao thêm thẻ nhớ cho tôi. tôi đặt hàng mua sản phẩm có thẻ nhớ. mà shop giao ko có. lừa à. ( shop đã gọi và xem xét lại vấn đề thiếu sót này đã gửi thẻ nhớ cho mình. m. n khi mua cam lắp nhà..... v.. v thì xem comment hay biết shop bán uy tín thì mua nha!.  cho shop 5 sao ",5,16 thg 7 2021
,5,20 thg 2 2023
hddjjgghffjhg hút ti kfh và đi ghị gd đi hhf tyj s đc gị hhjikkjhhhgghhhhjjjfxdhk ,5,23 thg 5 2024
Giá cả hợp lý. Hình ảnh sắc nét. Độ bền thì chưa biết. Nên mua ok ,5,29 thg 8 2023
,5,20 thg 6 2021
,5,13 thg 8 2023
"chất lượng sản phẩm tuyệt vời, shop giao hàng nhanh",5,05 thg 1 2021
hàng đẹp chuẩn nguyên seal hộp,5,16 thg 9 2020
,5,18 thg 11 2023
,5,01 thg 8 2020
"Shop giao hàng nhanh, mua hot deal được giá tốt. Shop giao nhầm 1 cái nhưng vui vẻ nhiệt tình ship đổi hàng nhanh chóng.",5,25 thg 4 2020
Mình muốn đặt thêm 2 chiếc nưa shop,5,10 thg 10 2020
"Giao hàng nhanh, đóng gói kỹ , đẹp đúng như quảng . Chưa lắp đặt nên chưa nhận xét về chất lượng sp . Cho Shop 5sao .",5,14 thg 6 2021
"Độ phân giải: 
Okay sản phẩm giống mô tả. Ủng hộ  ",5,18 thg 2 2024
,5,25 thg 4 2024
,5,02 thg 6 2023
"Chất lượng tuyệt vời, sẽ ủng hộ shop dài",5,12 thg 6 2023
,5,07 thg 6 2021
,5,25 thg 5 2023
"hàng ok hãng, đã kết nối thành công với WiFi qua app EZVIZ",5,30 thg 7 2023
,5,16 thg 8 2022
"Camera hoạt động ok, shop hổ trợ nhiệt tình",5,29 thg 6 2020
,5,21 thg 6 2022
,5,21 thg 10 2020
,5,08 thg 12 2022
,5,30 thg 11 2023
tạm ổn trong tầm giá aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa ,5,21 thg 2 2024
,5,28 thg 4 2022
,5,08 thg 10 2023
,5,30 thg 6 2023
,5,01 thg 10 2020
"đã mua mấy cái rồi, đóng gói cẩn thận, về dùng k lỗi cái nào, nên mua.",5,26 thg 3 2022
"shop giao hàng nhanh,giao đúng hàng,con nguyên seal,.........mđjdjdjdjdkdkdkdkdkdfkr",5,16 thg 3 2022
,5,01 thg 6 2022
"sản phẩm tốt, đúng như miêu tả. cho shop 5 sao nha",5,19 thg 8 2022
,5,05 thg 9 2020
"Máy dùng tốt, ảnh đẹp, video record chất lượng, máy kèm theo đế rồi nên cân nhắc khi mua thêm đế treo nhé.",5,07 thg 2 2022
,5,04 thg 10 2020
,5,24 thg 12 2021
,5,11 thg 6 2023
"Cài đặt dễ dàng, hình ảnh sắc nét, nhiều ứng dụng hay, nên mua",5,08 thg 7 2020
hang tot. 5 sao,5,16 thg 4 2022
"giao hàng nhanh, sản phẩm giống mô tả, đóng gói kỷ và đẹp , chất lượng hình anh đep okshop",5,14 thg 3 2021
"cam tương đối nét,  ban đêm ổn so với mức giá.  khá là hà lòng.  shipper giao hàng sớm hơn dự kiến nhưng k hài lòng với phong cách phục vụ.  k nhiệt tình. ",5,19 thg 11 2021
đã mua nhiều lần và rất hài lòng,5,20 thg 5 2021
"mua cũng sài cũng dược 4thang ròi đó,thấy sài cũng ok đó ,về lâu dài thì mình ko biết sạo",5,13 thg 12 2022
ok,5,08 thg 3 2022
Giá Cả:tốt,5,02 thg 6 2023
,5,02 thg 9 2020
OK  ,5,06 thg 9 2023
"Shop giao đúng loại , thank shop",5,22 thg 5 2021
sản phẩm rất tốt cam rõ nét nhưng có đàm thoại gọng nói là ko rõ và ồn,5,12 thg 7 2023
"Sản phận đã xài được 15 ngày thấy ổn định 
Hình ảnh khá tốt 
Chưa đạt( loa cam nói khó nghe và không rõ khi đàm thoại, nị rè và ù nhiều)
 ",5,12 thg 10 2023
"đã mua 3 cái, hàng chuẩn 👌",5,11 thg 5 2021
,5,18 thg 7 2023
sản phẩm đúng như hình. h chính hãng hình ảnh rõ tiếng trong ,5,17 thg 6 2022
,5,28 thg 11 2022
Ảnh cam rõ nét. Kết nối tốt. Mua cái thứ 2. Săn sale giá shop rất tốt ,5,20 thg 9 2023
"San phẩm tốt, giá sale rẻ, hình ảnh mang lại cực nét, nhìu chức năng sử dụng rất thú vị , hàng cực chuẩn, nguyên tem, cửa hàng bán uy tín, tôi đặt mua một lúc 3 cái, rất chi hai lòng, cảm ơn shop , sẽ ủng hộ lâu dài và giới thiệu bạn bè ",5,22 thg 12 2020
,5,01 thg 11 2020
"Hàng cực kì chất lượng, shop tư vấn nhiệt tình. Đã lắp đặt và sử dụng ok. Sẽ mua tiếp khi cần.",5,23 thg 4 2021
"camera xài rất ok nha, hình ảnh rõ nét, quay 360 độ nên quay được từ trước ra sau nhà luôn",5,23 thg 6 2023
,5,26 thg 2 2021
,5,06 thg 3 2022
,5,12 thg 7 2023
Ok ạ.Hình ảnh rỏ nét.Giao hàng nhanh nữa.,5,24 thg 11 2022
,5,5 ngày trước
,5,13 thg 5 2023
,5,06 thg 10 2020
,5,12 thg 3 2021
ok ,5,02 thg 8 2024
"Độ phân giải 1080P rõ nét cho cảnh quay chi tiết,  ",5,1 tuần trước
,5,17 thg 7 2020
ok ,5,07 thg 2 2024
,5,09 thg 8 2023
chắt lượng tốt ổn định,5,03 thg 3 2023
,5,09 thg 6 2023
"hàng đẹp như hình, mọi thứ ổn chỉ có góc quay rất hạn chế, k quay được nhiều mặt   như hãng Yoose",5,31 thg 5 2023
Tuyệt vời ,5,18 thg 4 2024
"Hàng chất lượng cao,  đúng như hình,  cài đặt nhanh,  hình ảnh siêu nét,  sẽ lấy thêm 2 con nữa. ",5,31 thg 10 2020
,5,20 thg 8 2023
,5,14 thg 9 2023
"HÀNG ĐẸP NGUYÊN SEAL
SHOP ĐÓNG GÓI GIAO HÀNG NHANH
5 SAO
MỌI NGƯỜI NÊN MUA
CHẤT LƯỢNG THÌ PHẢI TEST THÊM MỚI BIẾT",5,08 thg 9 2020
,5,30 thg 7 2020
,5,16 thg 6 2020
SP tốt,5,30 thg 4 2021
,5,12 thg 3 2022
ok ,5,10 thg 9 2023
Hàng chất lượng ,5,19 thg 6 2020
,5,07 thg 4 2021
"Giá Cả: tốt
 Kết nối: tốt
 Độ phân giải: Ok
 ",5,04 thg 9 2023
"Độ phân giải 1080P rõ nét cho cảnh quay chi tiết, Giao diện thân thiện với người dùng để dễ dàng vận hành, ",5,3 tuần trước
,5,08 thg 10 2020
cầm k đc nét.nhìn tối k đc  sáng.mọi ng mua thì nên chọn máy camera loại tốt hơn  ,5,04 thg 2 2024
,5,06 thg 2 2023
,5,17 thg 6 2020
,5,12 thg 6 2023
,5,20 thg 4 2021
quá ngon,5,09 thg 7 2023
,5,27 thg 2 2024
"Gian hàng Lazada.. Fast technology store chuyên phân phối thiết bị âm thanh, phụ kiện công nghệ chính hãng Klipsh, Anker, Soundpeat, Havit, Baseus, Divoom, Mophie, UAG, ACEFAST, SD design...giá tốt nhất thị trường bảo hành lên đến 18 tháng, ship hàng toàn quốc từ 1-3 ngày",5,29 thg 6 2023
Very good,5,11 thg 8 2020
,5,17 thg 4 2021
,5,06 thg 10 2023
,5,19 thg 11 2022
giao đúng mẫu  ,5,20 thg 9 2023
,5,08 thg 8 2023
,5,10 thg 7 2023
,5,19 thg 11 2023
Đã và đang dùng thử. Thank shop,5,19 thg 7 2020
tốt bb bb bb  gb gb fhn chb vj gjc gj ghj ghj gj vhh ghg ffgj ggrr gv,5,14 thg 7 2023
tôi mua đến cái thứ ba rồi tất cả đều rất ok.nhận hàng rất tốt.đúng như mông đợi.mọi người nên ủng hộ.đánh giá cho 5 sao,5,08 thg 11 2022
,5,13 thg 11 2021
"Ok tốt, đã mua cái thứ 1x luôn ròi ",5,22 thg 1 2021
"Giá Cả:
 Kết nối:
 Độ phân giải:
 ",5,15 thg 9 2023
tốt  ,5,4 tuần trước
,5,25 thg 7 2020
,5,02 thg 10 2020
,5,26 thg 2 2021
Hàng sử dụng tốt **************************************************************,5,24 thg 10 2021
"lắp xong rồi. thu hình rõ nét, cài đặt dễ dàng",5,29 thg 6 2020
,5,10 thg 7 2023
,5,05 thg 4 2024
,5,15 thg 7 2023
,5,07 thg 6 2023
,5,27 thg 5 2021
,5,30 thg 8 2020
"Cam đẹp, giá cả hợp lý",5,21 thg 6 2020
"sản phẩm vừa túi tiền hình ảnh tạm ổn , shop huy tính đáng để anh em quan tâm mua để sử dụng . giáo hàng hơi chậm .",5,30 thg 9 2020
"Địa chỉ: Đường, Chung cư, Thành phố, Quốc gia/Khu vực, Tỉnh, Mã bưu chính",5,22 thg 7 2023
,5,19 thg 11 2020
,5,10 thg 6 2023
,5,19 thg 6 2023
Tốt ,5,16 thg 9 2020
,5,15 thg 2 2023
"Mua hang o day nhieu lan. Rat ok.
Gia re, Van chuyen nhanh, Cham soc khach hang uy tin, Xung dang 5 Sao.",5,15 thg 6 2021
Rất sắc nét!!,5,07 thg 10 2020
,5,13 thg 10 2020
sp đóng gói cẩn thận.phụ kiện đầy đủ.còn chất lượng sp sữ dụng time mới biết đc.xử lí và giao hàng bên lazada quá tệ.sp từ gò vấp tphcm ra bến cát bình dương khoản 50km mà đến tận 5 ngày mới giao đến yêu cầu bên lazada xem xét rút kinh nghiệm.về shop thì ok cho 5 sao😁😁,5,19 thg 9 2022
,5,24 thg 5 2023
,5,13 thg 9 2023
,5,02 thg 6 2022
,5,17 thg 10 2022
"camera giá bình dân, dễ cài đặt, ổn trong tầm giá. Đàm thoại 2 chiều tốt, mua thêm 1 cái cho bác hàng xóm nữa  . nhân viên tư vấn nhiệt tình.",5,08 thg 6 2023
,5,05 thg 6 2023
Cam nét nha mọi người.giao hàng nhanh sipper thân thiện,5,16 thg 2 2023
,5,07 thg 9 2020
,5,16 thg 10 2023
"rất tốt, hình ảnh rất đẹp đáng 5 sao
ảnh và video mình ghi trong buổi tối, nếu buổi sáng thì  ánh sáng rất ok",5,29 thg 6 2023
"hàng rất  ok. nguyên seal, mới 100%, chính hãng,như mô tả  . dễ cài đặt ",5,17 thg 7 2024
"Thời gian bảo hành dài cho sự yên tâm, Giao diện thân thiện với người dùng cho việc vận hành dễ dàng, Giao diện thân thiện với người dùng cho việc vận hành dễ dàng,  ",5,07 thg 7 2024
,5,04 thg 7 2020
,5,22 thg 5 2023
,5,13 thg 10 2022
,5,20 thg 4 2021
,5,11 thg 1 2024
"Sản phẩm tốt ,hình ảnh nhận xu ............................................................................ ",5,26 thg 9 2023
"Giá Cả: tốt 
 Kết nối: ổn định
 Độ phân giải: 2m
……………………………….,,,,,,,,,,,,,,,,,,,,,,,,,,
 ",5,12 thg 9 2023
,5,12 thg 7 2023
,5,20 thg 1 2021
"hàng nguyên seal, nguyên hộp.",5,13 thg 6 2023
,5,01 thg 4 2024
Đúng sp mà giao lâu ghê,5,18 thg 12 2020
tốt  ,5,22 thg 9 2023
Tốt nên mua,5,13 thg 7 2023
,5,10 thg 8 2022
"Club Internacional de Fútbol Miami, known as Inter Miami CF or Inter Miami, is an American professional soccer club based in Fort Lauderdale, Florida. Established in 2018, the club began playing in the Eastern Conference of Major League Soccer during the 2020 season ",5,27 thg 11 2023
"xem rõ,xem được nhiều hướng",5,31 thg 5 2023
rất tốt OK  ,5,07 thg 12 2023
,5,22 thg 10 2020
,5,17 thg 6 2023
,5,14 thg 9 2024
Hàng rất ok . Rất hài lòng cảm ơn shop rất nhiều . Hứa sẽ ủng hộ tiếp ,5,01 thg 2 2023
,5,30 thg 7 2020
"Sản phẩm chất lượng tốt
Giao hàng nhanh chóng
Xứng đáng 5 saooo ",5,31 thg 10 2023
"sản phẩm giống quảng cáo, hình ảnh khá rõ nét.  Tuy nhiên đóng gói sơ sài, không có bao bì chống sốc. ",5,17 thg 9 2023
Tot ,5,16 thg 2 2024
"hàng đúng như quảng cáo giao hàng nhanh , chất lượng tốt nên mua

 ",5,21 thg 8 2024
,5,31 thg 8 2023
Hàng dong goi can than .rat ok ,5,14 thg 5 2021
,5,01 thg 4 2021
Quá tốt đã mua cái thứ 1x luôn ròi,5,22 thg 1 2021
,5,05 thg 9 2022
"lần thứ 3 mua ở shop,chất lượng phải nói tuyệt vời",5,24 thg 4 2021
,5,18 thg 6 2020
"Shop giao hàng khá nhanh,đóng gói cẩn thận hàng ezviz này xài tốt moi người nên mua........",5,28 thg 10 2022
,5,11 thg 9 2023
ok ,5,01 thg 4 2024
"Giá Cả:  tốt
 Kết nối:  nhanh
Giao hàng nhanh.đóng gói hơi sơ sài với đồ điện tử.shop nên chèn bọc chống sóc cho cam ở trong hộp rộng như vậy nhé ",5,18 thg 6 2024
,5,03 thg 7 2023
"Độ phân giải 1080P rõ nét cho cảnh quay chi tiết, Thời gian bảo hành dài để yên tâm,  ",5,21 thg 8 2024
,5,28 thg 4 2021
hàng ok đóng gói cẩn thận giao hàng tương đối nhanh shop cẩn thận để cả thông tin liên hệ để tư vấn. ,5,11 thg 6 2021
"Giá Cả:ok
 Kết nối:ok
 Độ phân giải:ok
 ",5,08 thg 5 2024
Thanks shop.,5,24 thg 11 2022
ok,5,17 thg 9 2020
ngon bổ rẻ chất lượng. cảm ơn shop👍,5,17 thg 10 2020
"ngoài hinh, chức năng tốt vs tầm giá, để coi hoạt động ổn định lâu dài hay ko cái đã ",5,21 thg 3 2024
"Giá Cả:  vừa phải
 Kết nối:  nhanh
 Độ phân giải:  Hình ảnh rõ
Cám ơn Shop giao nhanh, hàng nguyên đai nguyên kiện, đầy đủ, thao tác dễ dàng, kết nối tốt, hình ảnh rõ. Hy vọng độ bền cao. ",5,18 thg 2 2024
Hình ảnh chưa sắc nét lắm,5,13 thg 6 2023
sản phẩm Kết nối nhanh.,5,21 thg 2 2022
Ok ,5,03 thg 12 2023
,5,08 thg 9 2020
,5,14 thg 3 2024
Hàng ok. ,5,10 thg 8 2020
,5,12 thg 10 2020
"camera xài ổn, thu nhận hình ảnh rõ nét, đàm thoại 2 chiều cũng ok, giá lại rẻ hơn ở cellphones và ftp shop, mọi người có nhu cầu nên mua, tuy nhiên nếu ko biết lắp đặt thì tốn thêm 200k để kêu thợ tới lắp đặt.Săn sale được giá rất ưu đãi  ",5,21 thg 9 2023
,5,29 thg 12 2023
"sản phẩm tốt, độ sắc nét hình ảnh tốt, vừa với giá tiền đánh giá 5 sao",5,03 thg 3 2021
"Khi thay nhớt xe máy, thường người sử dụng không biết nên thay nhớt bao nhiêu ml cho xe của mình? Cho nên việc thay nhớt động cơ và nhớt láp cho xe máy bao nhiêu ml là đủ và đúng loại nhớt là rất quan trọng, vì khi thay thiếu nhớt hay thừa nhớt đều không tốt cho động cơ.",5,20 thg 6 2023
"Giá Cả:
 Kết nối:
 Độ phân giải:
 ",5,10 thg 9 2023
,5,09 thg 7 2023
,5,09 thg 5 2021
,5,14 thg 12 2021
,5,05 thg 5 2024
,5,04 thg 6 2021
,5,17 thg 8 2020
"sản phẩm đúng mô tả, giao hàng nhanh, giá hợp lý cho nhu cầu giám sát đơn giản.",5,16 thg 8 2023
hàng ok mua rẻ newseal đầy đủ quà tặng không có yêu cầu gì thêm,5,29 thg 6 2023
,5,04 thg 8 2020
"chưa thử,",5,16 thg 12 2020
,5,10 thg 9 2020
giá cả hợp lý. chất lượng hình ảnh OK. hài lòng sản phẩm,5,23 thg 1 2021
mua thử 2 cái xài thấy rất tốt. shop nhiệt tình. chỉ có điều là nhà vận chuyển quá chậm.,5,10 thg 10 2020
Tốt nên mua,5,15 thg 10 2020
Chất lượng tuyệt vòiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,5,06 thg 7 2023
,5,09 thg 12 2020
ok như lần trước.,5,24 thg 10 2022
,5,03 thg 4 2021
C6N hình ảnh đẹp nét rõ có thể tùy chỉnh làm việc ổn định mn lên mua .,5,13 thg 1 2021
ok  ,5,05 thg 9 2023
"Đã nhận hàng, sản phẩm tốt ",5,21 thg 8 2023
tốt,5,27 thg 8 2020
,5,12 thg 1 2021
Mình đã mua 2 cái c6n. Cám ơn shop đã nhiệt tình gọi điện cho mình hướng dẫn cài đăt. CSKH rất chu đáo. Hàng chính hãng giá rất rẻ . Không shop nào rẻ hơn Ủng hộ shop ngàn sao lung linh. Thật sự mình đã được làm Thượng Đế rồi đấy nhé. ,5,18 thg 6 2020
Giao hàng nhanh lẹ.đóng gói cẩn thận rất hài lòng.hàng rất ok ,5,31 thg 10 2020
"Rất hài lòng, bao bì cẩn thận, cam sử dụng tốt, giờ chỉ còn chờ thời gian có bền hay ko. Cám ơn shop",5,06 thg 11 2021
,5,22 thg 12 2020
"Camera chất lượng, giá phải chăng!",5,11 thg 8 2020
"Nhận hàng nguyên seal, đầy đủ phụ kiện như đơn hàng. Chất lượng chưa dùng chưa biết nhưng vẫn cho 5 sao shop nhé. Chúc shop thành công.",5,12 thg 6 2023
"hàng dùng rất tốt, sẽ ủng hộ shop lần mua tiếp
đánh giá shop chất lượng cho 5*",5,10 thg 5 2021
,5,13 thg 8 2021
,5,16 thg 11 2022
Ok ,5,06 thg 9 2023
Ok,5,01 thg 7 2023
,5,13 thg 9 2023
,5,27 thg 4 2021
,5,30 thg 8 2023
,5,15 thg 4 2022
,5,28 thg 2 2021
"Đã mua 2-3 lần của shop. Sử dụng tốt, giao hàng nhanh",5,08 thg 7 2022
,5,07 thg 9 2023
,5,26 thg 8 2020
,5,24 thg 8 2022
,5,16 thg 6 2024
,5,17 thg 7 2023
nhận hàng đúng . chất lượng tốt sẽ ủng hộ tiếp. shop tư vấn nhiệt tình,5,26 thg 6 2023
,5,21 thg 6 2024
Ưng cai bụng lắm nhe moi người. Bền sẽ Ung hô shop thêm 2 cai nữa,5,26 thg 7 2023
,5,06 thg 6 2023
Mình hài lòng sản phẩm đung như mô tả..giao hàng nhiệt tình..mình cho 5sao,5,20 thg 6 2023
rat tot oke ,5,20 thg 9 2023
ggshhfuhfthhgffdggfffgygfftgfftyffggfggffygffgfffgffuijhffugfrhffggffgffygfghgfhh,5,17 thg 10 2022
,5,02 thg 4 2021
,5,05 thg 2 2021
,5,02 thg 12 2023
,5,30 thg 5 2023
,5,16 thg 11 2023
"Sp OK 
Giao hàng nhanh 
Uchc",5,10 thg 7 2021
"đã mua tổng cộng 4 cái, hình ảnh sắc nét, về lâu dài chưa biết chất lượng thế nào, tạm thời cho 5 sao.",5,16 thg 8 2020
ok. tốt,5,08 thg 5 2021
,5,15 thg 10 2020
,5,20 thg 4 2024
không xoay theo 360 như quảng cáo,5,18 thg 5 2021
"Giá Cả:phù hợp,rẻ
 Kết nối:wifi nhanh ổn định dễ dàng 
 Độ phân giải:hình ảnh cũng đc ko sắc nét lắm nhưng giá cả như vậy khá là tốt  ",5,02 thg 9 2023
rất đáng mua các bạn nhé mình mua 5 cái rồi chạy rất ổn định độ nét cao shop làm ăn uy tín . shop gửi cho mình 4 cái nữa kèm thẻ nhớ 32 g.lấy thêm 1 thẻ rời bên ngoài nữa là 5 . vẫn đc cũ có gì shops alo cho mình ngay nhé,5,13 thg 10 2020
,5,15 thg 6 2021
,5,08 thg 9 2022
,5,20 thg 5 2024
Lắp đặt chạy thử tạm thời thấy OK,5,17 thg 5 2021
,5,13 thg 10 2021
,5,06 thg 6 2023
Rất tốt ,5,22 thg 1 2024
,5,20 thg 10 2020
,5,03 thg 10 2020
,5,20 thg 11 2023
,5,07 thg 4 2023
mua về hàng bị lôi sop rất nhiệt tình hướng dẫn và bảo hanh,5,01 thg 4 2021
,5,13 thg 6 2021
,5,06 thg 7 2020
OK chất lượng hình ảnh OK  ,5,01 thg 3 2024
,5,26 thg 5 2023
,5,02 thg 8 2022
Hình ảnh sắc nét. Hài lòng.,5,07 thg 8 2020
"Giá Cả:ok
 Kết nối:ok
 Độ phân giải:1080p full hd.
camera rẻ ổn. vỏ móp ",5,07 thg 3 2024
,5,07 thg 5 2021
,5,11 thg 6 2023
Rỏ nét sẻ ủng hộ nữa,5,23 thg 6 2020
,5,30 thg 3 2024
