Review,Rating,Date
"Kết nối WiFi tiện lợi, Chức năng xoay và nghiêng mượt mà, Dễ dàng cài đặt và sử dụng,  ",5,09 thg 8 2024
,5,25 thg 12 2021
tốt,5,29 thg 3 2022
Sp tốt,5,18 thg 9 2022
,5,28 thg 4 2022
,5,22 thg 1 2022
,5,16 thg 8 2024
,5,22 thg 9 2024
,5,06 thg 1 2023
ok,5,08 thg 9 2022
"chất lượng tốt, dễ cài đặt và sử dụng",5,17 thg 10 2021
shop giao đầy đủ sản phẩm đã đặt ok,5,20 thg 4 2023
,5,06 thg 9 2022
Camera ok lắm,5,11 thg 3 2022
,5,26 thg 7 2022
,5,30 thg 11 2021
camera sài rõ nét . giá cả rẻ hơn chỗ khác.  sự lâu bền thì phải đợi tg,5,02 thg 2 2023
,5,02 thg 8 2022
"Máy rất rõ và nghe tiếng cũng tốt ,cảm ơn shop đã bán Sp chất lượng sẽ ủng hộ tiếp ",5,20 thg 12 2021
,5,02 thg 8 2022
OK sản phẩm chất lượng shop uy tín mọi người nên mua ủng hộ cho shop,5,31 thg 3 2023
,5,21 thg 9 2022
,5,20 thg 9 2021
,5,31 thg 8 2024
giao hàng nhanh mua nhìu lần lắm thấy sài rất oke,5,19 thg 3 2022
,5,10 thg 5 2022
Sản phẩm như mô tả,5,10 thg 8 2022
"giao hàng rất nhanh, đủ phụ kiện trong hợp, camera nhìn dể thương, chưa sử dụng trước hết cho 5 sao.",5,18 thg 12 2022
cho shop 5sao,5,02 thg 1 2022
,5,03 thg 1 2023
sản phẩm ok... sẽ ủng hộ tiếp... hshdhdhdhxhxxhdhdhdhdhdhdhdhdhdhdhdhdhdhddhdhdhdhdh,5,28 thg 10 2022
,5,03 thg 3 2023
"Khả năng quan sát ban đêm tuyệt vời, Chất lượng camera tuyệt vời!, Nhiều lựa chọn lưu trữ, Thiết kế mượt mà và hiện đại, Dễ dàng cài đặt và sử dụng, Nhiều lựa chọn lưu trữ,  ",5,29 thg 11 2023
"Giao hàng nhanh, shop rất tận tâm , sản phẩm xài nét rõ. ",5,22 thg 2 2022
"tốt , rất hài lòng",5,28 thg 11 2022
tốt ,5,19 thg 11 2022
ok,5,01 thg 10 2022
Hàng ok thank shop,5,02 thg 8 2022
Chuẩn không cần chỉnh cảm ơn shop camera nét dễ cài đặt giá cả hợp lý chúc shop làm ăn thuận phát tặng shop 5sao ,5,30 thg 12 2021
hàng dùng ok nhưng thẻ nhớ bị lỗ ,5,20 thg 2 2024
,5,06 thg 6 2024
,5,06 thg 12 2022
"Dễ dàng cài đặt và sử dụng,  ",5,16 thg 5 2024
,5,11 thg 6 2022
Giao hàng nhanh gọn hàng chật lượng. Còn lâu dài hay kg thì thời gian quyết định,5,21 thg 9 2022
,5,01 thg 2 2023
,5,12 thg 7 2022
rất tốt ,5,18 thg 8 2021
cammera đẹp chất lượng hình ảnh tốt giao hàng nhanh dễ dàng lắp đặt và sử dụng ,5,17 thg 2 2022
,5,23 thg 2 2022
,5,12 thg 11 2022
,5,08 thg 9 2022
,5,10 thg 1 2022
,5,12 thg 3 2022
"quá tốt, sản phẩm mới đáng mua",5,25 thg 11 2022
,5,05 thg 3 2022
"Sản phẩm tốt, chất lượng sẽ đánh giá sau thời gian sử dụng ",5,26 thg 5 2024
,5,4 tuần trước
"giao hàng nhanh ,shop nhiệt tình nhé ",5,19 thg 10 2021
,5,12 thg 5 2022
"Giao hàng nhanh, đóng gói cẩn thận. Mình mới test thử thì cam mịn, nét các chế độ xoay mượt. Chưa test thử đàm thoại 2 chiều và chế độ ban đêm. Với giá săn sale ngày 8/8 thì chất lượng hơn hẳn so với giá tiền. Shop rất tích cực trong việc hỗ trợ khách hàng cài đặt măck dù mình đã tự cài được rồi. Rất mong shop sẽ luôn nhiệt tình hỗ trợ sau bán hàng nữa thì sẽ rất tuyệt vời :)))",5,13 thg 8 2021
,5,16 thg 1 2022
,5,23 thg 2 2023
,5,27 thg 3 2022
,5,17 thg 12 2021
Thẻ nhớ không sử dụng được ,5,24 thg 11 2021
,5,05 thg 1 2022
giao hàng nhanh đóng gói cẩn thận,5,09 thg 12 2021
tới giờ vẫn ổn,5,07 thg 6 2022
xuất sắc,5,17 thg 8 2022
,5,04 thg 7 2024
Mua hàng 2 lần rồi rất ưng với sp bha.sẽ ủng hộ shop dài dài ,5,14 thg 9 2022
,5,01 thg 6 2022
,5,10 thg 10 2021
,5,14 thg 7 2022
,5,11 thg 5 2023
0k bước đầu mới nhận thấy cũng rất OK ,5,23 thg 12 2022
Dùng đc nên mua lần 2 . OK . Cũng rõ và tiện,5,23 thg 11 2021
,5,09 thg 3 2022
,5,28 thg 9 2023
hàng chính hãng,5,05 thg 1 2023
,5,05 thg 7 2022
,5,12 thg 8 2022
,5,04 thg 4 2022
,5,03 thg 1 2023
Hàng ok. Đóng gói cẩn thận. Đây là lần thứ 2 mua hàng của shop. Ủng hộ tiếp,5,22 thg 7 2023
,5,11 thg 11 2021
,5,08 thg 8 2023
chất lượng sản phẩn tuyệt vời. phù hợp lắp đặt để quan sát không gian văn phòng hoặc nơi ở của bạn,5,23 thg 4 2022
cam ok lắm  cho 5sao luôn..,5,22 thg 8 2021
,5,24 thg 7 2022
Vùuufuffjfjgkggkhohkghdhflgkfhfjgkhjfhdyjykhjfhdkgpbjfhfohkfjfjgjhkjljlhlgkgk,5,28 thg 11 2021
Ok hàng chuẩn 5❤❤❤❤❤,5,11 thg 1 2022
ok,5,29 thg 7 2022
ok,5,01 thg 7 2022
,5,22 thg 8 2021
"sản phẩm chất lượng ,rõ nét ",5,12 thg 8 2022
,5,17 thg 8 2022
máy đẹp đóng gói chắc chắn phụ kiện đầy đủ cảm ơn shop,5,23 thg 2 2022
"sản phẩm tốt , cảm ơn shop , sẽ ủng hộ nếu mua nữa nha",5,11 thg 3 2023
,5,03 thg 4 2023
Hàng mới xài hình ảnh tạm ổn nhé thời gian hông biết ntn mong là bền,5,30 thg 3 2023
,5,15 thg 1 2022
,5,4 ngày trước
Giao hàng bị thiếu thẻ nhớ 32GB. Đã giao đủ cảm ơn shop.,5,08 thg 4 2023
,5,03 thg 9 2024
,5,12 thg 12 2022
,5,15 thg 3 2023
Shop giao nhanh . Hàng tốt như mô tả . Có điều chưa biết chỉnh lật ngược cam lại shop có thể hỗ trợ ko ạ . ,5,03 thg 6 2022
,5,20 thg 6 2024
OK lắm ạ,5,03 thg 11 2021
chất lượng ok ,5,15 thg 11 2023
,5,26 thg 12 2021
hàng đạt yêu cầu trong tầm giá,5,16 thg 11 2021
,5,01 thg 11 2022
tốt cam đẹp nét,5,15 thg 7 2022
Đx ,5,21 thg 12 2022
giao hàng nhanh ,5,13 thg 1 2022
,5,02 thg 6 2022
,5,28 thg 11 2023
,5,16 thg 9 2022
Hàng giao nhanh. SP test OK  ,5,31 thg 5 2024
,5,10 thg 9 2022
,5,20 thg 3 2023
,5,25 thg 11 2022
,5,19 thg 8 2022
,5,16 thg 11 2022
,5,25 thg 1 2022
"sản phẩm đầy đủ tem, có tiếng Việt, dễ cài đặt, mình đã dùng một thời gian, nhìn chung ổn. ",5,08 thg 9 2024
"hàng đẹp, sử dụng tốt",5,30 thg 5 2022
sản phẩm chất lượng.đóng gói cẩn thận. sẽ giới thiệu bạn bè. ủng hộ shop.,5,27 thg 8 2022
,5,26 thg 8 2023
"ok hàng đúng như quảng cáo nhìn rõ ban đêm tốt và cảnh báo hành động tốt , bây giờ chỉ còn đợi xem độ bền nửa là ok.",5,10 thg 10 2022
Ko lưu bằng thẻ nhớ được!,5,04 thg 2 2022
,5,04 thg 1 2023
,5,06 thg 12 2022
ok ,5,19 thg 5 2024
"Hàng chuẩn
Sử dụng tuyệt vời",5,30 thg 12 2022
,5,23 thg 4 2023
,5,15 thg 11 2022
good ,5,09 thg 5 2022
,5,21 thg 11 2021
,5,25 thg 9 2021
"sản phẩm chất lượng,  rất dễ sử dụng, rất đáng mua",5,22 thg 1 2022
OK  ,5,05 thg 9 2024
,5,10 giờ trước
OK ,5,06 thg 9 2024
,5,07 thg 11 2022
"Dễ dàng cài đặt và sử dụng, Tính năng phát hiện chuyển động đáng tin cậy,  ",5,21 thg 7 2024
,5,22 thg 11 2022
Khe cắm thẻ nhớ owr đâu vậy,5,08 thg 6 2022
Cam đẹp và nét giá lại mềm ,5,12 thg 11 2022
ok ,5,26 thg 2 2024
,5,13 thg 7 2022
,5,20 thg 11 2023
"Tư vấn nhiệt tình giao hàng nhanh 
Shop Đóng gói kỹ",5,25 thg 9 2021
,5,11 thg 7 2022
,5,02 thg 10 2022
,5,05 thg 3 2023
Đã mua lần thứ 2,5,06 thg 3 2022
tot,5,05 thg 5 2023
hình rõ nét còn độ bền chưa biết nói chung rất hài lòng sản phẩm ,5,11 thg 2 2023
,5,04 thg 5 2022
,5,23 thg 1 2023
"Giá Cả.ok . rẻ hơn nhiều chỗ ban khac 
 Kết nối:ok
 Độ phân giải:ok ",5,19 thg 9 2023
"giao hàng đúng hẹn, sản phẩm đóng gói kỷ và đúng mẫu mã, dể đàng cài đặt , hình ảnh rõ nét chất lượng, tặng shop 5 sao",5,15 thg 7 2022
Ok,5,21 thg 1 2022
,5,15 thg 3 2024
,5,21 thg 9 2021
sản phẩm tốt. đóng gói cẩn thận. hjnhf ảnh sắc nét rõ ràng. sẽ gưới thiệu chonbanj bè khi có nhu cầu. Khu mình đang nhiều người có nhu cầu lắp cam,5,25 thg 4 2022
"đóng gói cẩn thận, hàng dùng thấy rất ổn. đánh giá 5 sao. nếu mua sẽ tiếp tục ủng hộ shop. giá cả hợp lý.",5,30 thg 5 2022
,5,03 thg 11 2023
,5,09 thg 10 2022
Giao hàng nhanh.,5,02 thg 10 2021
ok,5,20 thg 3 2022
"cam xài tốt , rõ nét. nên mua nha mọi người",5,16 thg 7 2022
đáng để mua,5,26 thg 12 2022
,5,05 thg 2 2023
"giá tốt, ok đáng mua",5,21 thg 12 2021
,5,29 thg 12 2022
,5,08 thg 5 2024
,5,17 thg 5 2022
,5,28 thg 10 2021
sản phẩm giao nguyên seal đóng gói tốt sử dụng ok,5,01 thg 9 2022
camera tot hinh anh go net giao hang nhanh dong goi ky ok,5,28 thg 4 2022
,5,21 thg 9 2023
hàng tốt... xem trên điện thoại rõ nét..dễ điều khiển ,5,27 thg 10 2021
"Kết nối WiFi tiện lợi,  ",5,4 tuần trước
,5,29 thg 10 2021
Sản phẩm như hình,5,25 thg 11 2021
Sản phẩm đúng như Quảng cáo,5,16 thg 2 2023
,5,31 thg 10 2022
"hang ok 
dong goi dep can than 
giao đủ
giao dung hen
cho sop 5 sao",5,24 thg 11 2021
tháy củng ok nhưng coa điều la cái mic 2 chiều nói chuyện ko nghe đc gi hết nó cứ è è miét lam sao ma nghr hả hả hả hat hat hả hat,5,29 thg 10 2022
,5,15 thg 11 2022
,5,22 thg 3 2023
oki,5,15 thg 4 2022
"Sản phẩm ok, chất lượng như mong đợi giao 
nhanh
hàng khá , sẽ ủng hộ shop lần nữa, cảm ơn shop rât nhiều. đóng gói rất cẩn thận,",5,02 thg 3 2022
,5,24 thg 10 2021
,5,3 tuần trước
,5,2 tuần trước
,5,06 thg 12 2022
"Hang tot nên mua ủng hộ shop, hàng chất lượng mọi người nhé. Sẽ quay lại ủng hộ shop lần sau . Thank shipper",5,28 thg 10 2022
"shop nhiet tinh, dóng gói cẩn thận, hàng chuẩn, nguyên seal, dễ lắp đặt, sử dụng tiện nsjdnbd",5,08 thg 4 2022
,5,07 thg 3 2022
Cam ổn. Màu chuẩn nhé mọi người. Shop bán mềm hơn vài chổ. Gút chóp,5,24 thg 12 2021
,5,12 thg 8 2022
,5,4 tuần trước
,5,14 thg 11 2023
,5,23 thg 8 2024
,5,10 thg 7 2022
,5,01 thg 4 2022
,5,31 thg 10 2022
,5,26 thg 9 2022
chưa sử dụng p ,5,29 thg 9 2024
,5,02 thg 10 2022
,5,17 thg 1 2022
,5,16 thg 12 2023
,5,29 thg 1 2022
,5,30 thg 9 2021
,5,27 thg 10 2021
SHOP KINH DOANH RẤT UY TÍN...MÌNH SẼ ỦNG HỘ TIẾP.GIAO HÀNG SIÊU NHANH.MÌNH Ở BẢO LỘC MÀ TỚI NGÀY THỨ HAI ĐÃ CÓ HÀNG.ĐÓNG GÓI KỸ....HÀNG NGUYÊN ĐAI NGUYÊN KIỆN,5,26 thg 11 2022
,5,14 thg 2 2022
,5,30 thg 8 2022
"Hàng giao đầy đủ phụ kiện, đúng mô tả, đóng gói cẩn thận. Sẽ ủng hộ lần sau.",5,28 thg 3 2023
,5,06 thg 4 2023
SP tốt nhé mn,5,30 thg 12 2022
,5,01 thg 10 2021
Dạ chị mua camera thôi thì 650k c nha,5,18 thg 9 2022
ok ,5,25 thg 8 2024
,5,05 thg 4 2022
"bắt wifi k dk xa, nhìn đêm tốt ",5,05 thg 9 2022
,5,12 thg 6 2022
Rất hài lòng,5,12 thg 11 2021
,5,06 thg 10 2022
,5,07 thg 12 2021
,5,06 thg 12 2022
,5,04 thg 1 2022
shop bán hàng rất tốt làm ăn rất uy tín đóng gióp bị thiếu phụ kiện là shop liên hệ và chuyển khoản lại cho mình . Mình rất là thích khi mua hàng ở shop . Mình cảm thấy rất là an tâm khi mua hàng.Chuc shop làm ăn phát đạt ,5,14 thg 4 2022
rat tôt,5,27 thg 4 2023
"Shop uy tín, giao hàng nhanh!  Hàng chất lượng, đã mua shop nhiều lần. Ok cảm ơn shop trả lời nhanh",5,19 thg 6 2022
lần đầu mua 1 cái thấy tuyệt vời.lần 2 mua 3 cái vẫn tuyệt vời.lần 3 mua thêm 2 cái hi vọng là tuyệt vời hơn nữa,5,27 thg 11 2022
Rất hài lòng. Do dự nhiều quyết định mua vì mọi ng đánh giá tốt. Chất lượng hình ảnh rõ nét. Âm thanh ổn. Chắc phải mua thêm cái. Cảm ơn shop.,5,20 thg 4 2023
"sản phẩm tốt, chính hãng mọi người nên mua.sjdjjdjdjdjjxjxjxjjxjxjxjdjdjdjdjdjdjxjjxjxjxjjx",5,22 thg 8 2022
,5,03 thg 4 2022
hàng ok,5,28 thg 7 2022
,5,13 thg 2 2023
"Hình ảnh chân thật, sắc nét. Phù hợp cho gia đình nhỏ.",5,06 thg 5 2023
,5,08 thg 9 2022
"Giá Cả:  ok
 Kết nối:  ok
 Độ phân giải:  ok
Hàng ok đã mua 2 lần , cám ơn shop uy tín 
Chúc shop năm mới làm ăn phát tài ",5,25 thg 2 2024
,5,30 thg 9 2021
,5,15 thg 7 2022
"Shop đóng hàng cẩn thận, đơn ship nhanh gọn! Hàng chính hãng, chất lượng đúng giá. Hy vọng ủng hộ tiếp cho shop. Thẻ nhớ ko có adapter.",5,16 thg 11 2021
,5,06 thg 8 2022
Ok chất lượng tốt tặng shop 5 sao,5,06 thg 10 2021
"Camera đẹp,hình ảnh sắt nét,dễ sử dụng,giá thành tốt hơn shop khác,rất đáng mua",5,30 thg 3 2023
,5,22 thg 12 2023
"Độ phân giải:
xịn xò ",5,20 thg 10 2023
tốt,5,02 thg 7 2022
Hàng quá tốt  MN mua điiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,5,19 thg 7 2022
,5,12 thg 1 2022
,5,10 thg 6 2022
,5,27 thg 10 2021
,5,10 thg 6 2022
,5,3 tuần trước
,5,08 thg 6 2022
,5,04 thg 5 2022
,5,07 thg 5 2022
"giao hàng nhanh, đúng mẫu đã đặt
 ",5,05 thg 10 2024
,5,16 thg 12 2022
,5,02 thg 5 2024
,5,06 thg 10 2021
,5,16 thg 1 2022
"San pham ok giao hang nhanh,dong goi can rhan,cam on shop se ung ho shop lan sau.cam ơn shop rất nhiều",5,28 thg 3 2022
hàng đúng như giới thiệu OK ,5,03 thg 1 2023
,5,26 thg 5 2022
,5,13 thg 6 2022
"Sản phẩm rất tốt. Hình ảnh rõ nét ................................,................",5,26 thg 6 2022
,5,03 thg 11 2023
sản phẩm tốt nhé lần sau mua tiếp cam ra hình ảnh tốt,5,13 thg 3 2022
"ok, tốt",5,01 thg 12 2022
,5,14 thg 10 2021
,5,05 thg 3 2022
,5,15 thg 12 2022
,5,14 thg 10 2021
OK jdjhhhdijmehsbbejnnsjeijsbndklkbbsjndneiendnubbenndnehebebbenenrnrjruijjj,5,29 thg 3 2022
"Sản phẩm tốt , màu đẹp  , giá ổn",5,21 thg 4 2023
"Hàng rất ok, giá tốt và rất đầy đủ. Sẽ ủng hộ dài dài",5,07 thg 10 2021
chất lượng tuyệt vời,5,17 thg 11 2022
giao hàng nhanh chóng đủ số lượng giống mẫu.. hàng hình ảnh rõ nét nha ..,5,16 thg 5 2022
,5,31 thg 7 2022
,5,18 thg 1 2023
,5,06 thg 12 2022
chất lượng sản phẩm tuyệt vời,5,03 thg 3 2023
,5,06 thg 12 2022
Tặng shop 5 sao 🔥,5,26 thg 10 2021
HdJfxigjgxohcoyxoyxkyckgxkgxkgxHdJfxigjgxohcoyxoyxkyckgxkgxkgxHdJfxigjgxohcoyxoyxkyckgxkgxkgx,5,19 thg 8 2022
camera đẹp nét nói tiếng việt,5,03 thg 5 2022
"cam rõ nét , giá cả rê hơn những shop khâc , giao hàng nhanh, shop tư vấn nhiệt tình",5,02 thg 3 2023
ok. duyệt,5,02 thg 5 2022
rất hài lòng. hàng chuẩn . rất ok. shop uy tín. ủng hộ ,5,20 thg 1 2022
,5,16 thg 1 2024
,5,23 thg 5 2022
,5,06 thg 1 2022
tốt,5,02 thg 7 2022
,5,11 thg 5 2023
"Camera tốt lắm, shop giao hàng nhanb, hàng đúng mô tả, nên mua của shop này, uy tín. Camera ổn định, xem lại thuận tiện.",5,20 thg 6 2022
"Mình nhận dc camera của shop giao rồi, Shop giao hàng nhanh.. 5 sao cho shop nhé.",5,10 thg 3 2022
,5,01 thg 2 2023
,5,20 thg 12 2023
ok,5,06 thg 9 2022
ok,5,05 thg 11 2022
camera rõ nét.₫ẹp và giá hợp lý,5,24 thg 8 2022
ok ,5,4 tuần trước
,5,12 thg 7 2022
,5,07 thg 8 2022
camera nét,5,22 thg 1 2022
oki,5,17 thg 3 2022
"Đã nhận hàng, đầy đủ theo đơn đặt. Check qua camera thấy ổn.Shop lưu ý 1 chút là đã niêm phong mặt trên thùng hàng nhưng cũng cần niêm phong mặt dưới để đảm bảo đơn hàng hơn. ",5,16 thg 10 2021
,5,28 thg 4 2022
"sản phẩm giống như shop mô tả, giao hàng nhanh, đóng gói cẩn thận. lắp đặt dẽ dàng,hình ảnh rõ nét ",5,20 thg 6 2024
,5,18 thg 8 2021
,5,25 thg 3 2022
ok quá ,5,22 thg 8 2022
,5,06 thg 2 2023
Dễ sử dụng....,5,01 thg 10 2021
,5,23 thg 4 2022
,5,06 thg 12 2022
"cam sử dụng tốt,hình ảnh đẹp. chuyển động mượt. cảm quan tốt hơn yousee. độ bền thì thời gian sử dụng mới biết.",5,17 thg 3 2022
,5,05 thg 4 2023
"Kết nối WiFi tiện lợi, Độ phân giải video cao,  ",5,19 thg 2 2024
ok,5,05 thg 12 2022
,5,19 thg 5 2022
,5,28 thg 8 2022
"Hàng chính hãng , shop gói kĩ và ship nhanh, đặt cái ngày hôm sau có liền luôn  ",5,16 thg 10 2023
mua vài lần sản phẩm rất chất lựing và đúng cam kết và shop phuhc vụ hoàn hảo. nhanh chóng uy tín. ,5,20 thg 8 2022
"Hàng đã nhận được. Đúng như hình đăng, sản phẩm đang dùng tốt",5,07 thg 9 2021
đã nhận hàng chất lượng thì shop này mình rất thích ,5,23 thg 6 2022
,5,24 thg 1 2022
,5,25 thg 11 2021
"Cam chất lượng vượt mong đợi. giá ok, mua về giám sát con cái trong phòng khi không có người lớn ở nhà rất ổn ! ",5,31 thg 10 2021
,5,15 thg 9 2021
mua hàng của shop lần thứ hai rồi chất lượng tuyệt vời cảm ơn shop ,5,12 thg 3 2022
,5,25 thg 4 2022
Rất tốt  cảm ơn shop hduisjjehhdusijebehjjdishejsjudjjsj,5,04 thg 5 2023
,5,26 thg 11 2021
Tuyet voi.,5,09 thg 12 2022
,5,18 thg 1 2022
sao không có miếng keo dán bảo vệ mắt ? ,5,22 thg 9 2022
,5,06 thg 10 2021
"camera tốt,  rõ nét,  sử dụng okkkkkkkkkkkkkkkkkk luônnnnnnn",5,03 thg 5 2023
"hàng chính hãng , rõ nét , nên mua nha mọi người",5,02 thg 3 2023
cảm ơn shop mình sẽ ủng hộ shop tiếp ,5,18 thg 3 2022
Cam ban ngày thì hình ảnh rõ.. Ban đêm thì hơi mờ .Nhưng nói chung là ok hi vọng là ko phải bảo hành ,5,30 thg 11 2021
Đặt kèm thẻ nhớ 32gb  mà không thấy giao thẻ,5,12 thg 5 2023
,5,11 thg 3 2022
Ok ,5,14 thg 5 2024
giao hàng nhanh đúng hàng quảng cáo còn chất lượng mới có lắp đặt chưa biết chưa biết chất lượng như thế nào,5,24 thg 4 2022
mua camera luôn thẻ nhớ mà gắn ko nhận thẻ nhớ định dạng ko được   ,5,06 thg 6 2024
,5,01 thg 12 2022
"kết nối dễ dàng, giáo hàng nhanh, đóng gói cẩn thận ",5,15 thg 11 2023
,5,20 thg 4 2023
đã mua nhiều từ shop này! uy tín chất lượng. rẻ....!,5,02 thg 8 2022
Giao hàng nhanh hàng ok,5,13 thg 4 2022
Ok,5,03 thg 11 2022
Shop uy tín ,5,20 thg 3 2022
,5,18 thg 2 2024
,5,17 thg 12 2021
,5,27 thg 9 2021
Hàng ổn ,5,29 thg 9 2024
,5,13 thg 6 2022
,5,09 thg 11 2021
,5,21 thg 2 2022
,5,13 thg 5 2022
,5,05 thg 2 2022
"Khả năng quan sát ban đêm tuyệt vời,  ",5,06 thg 1 2024
"giao nhanh như 1 cơn gió, dùng 1 thời gian sẽ quay lại đánh giá chất lượng ạ",5,11 thg 12 2022
,5,27 thg 4 2022
OK có rồi a nhé,5,08 thg 10 2021
,5,08 thg 12 2021
,5,10 thg 1 2022
,5,12 thg 12 2022
,5,24 thg 11 2022
,5,02 thg 10 2022
"Chất lượng máy ảnh tuyệt vời!, Kết nối WiFi tiện lợi,  ",5,28 thg 9 2024
xài rồi chất lượng tốt đóng gói kĩ giao hàng nhanh,5,18 thg 7 2023
sản phẩm chất lượng tốt đúng như mình mong đợi lần sau sẽ ủng hộ tiếp,5,27 thg 1 2022
,5,14 thg 12 2022
,5,11 thg 9 2022
,5,13 thg 10 2021
"ok hài lòng sp tốt rõ  ,h chỉ xem độ bền bao lâu thôi ",5,19 thg 1 2022
"Khả năng quan sát ban đêm tuyệt vời, Dễ dàng cài đặt và sử dụng, Tính năng phát hiện chuyển động đáng tin cậy, Khả năng quan sát ban đêm tuyệt vời, Chức năng xoay và nghiêng mượt mà, Dễ dàng cài đặt và sử dụng, Tính năng phát hiện chuyển động đáng tin cậy, Độ phân giải video cao, Chất lượng camera tuyệt vời!, Kết nối WiFi tiện lợi, Thiết kế mượt mà và hiện đại,  ",5,18 thg 12 2023
,5,16 thg 1 2024
,5,12 thg 1 2023
"hàng đẹp,cấu hình nhanh, có tiếng việt, cam to như robot, hàng nhập khẩu chính hãng Lê Hoàng phân phối, hình ảnh đậm quá mức so với bình thường 1 tí",5,13 thg 3 2022
,5,13 thg 3 2023
,5,01 thg 11 2022
