Review,Rating,Date
,4,04 thg 2 2020
,4,30 thg 11 2021
,4,26 thg 9 2020
,4,18 thg 11 2020
chưa biết kết quả sao chứ cũng yên tâm vì mua hàng chính hãng. tốt sẽ ủng hộ tiếp,4,11 thg 2 2023
,4,18 thg 11 2020
Đã nhận hàng đầy đủ - giao hàng nhanh chóng mùa dịch- đóng gói cẩn thận. Mới dùng C của DHC nên cũng k biết hiệu quả thế nào.,4,17 thg 9 2021
,4,15 thg 9 2021
Đã nhận hàng đầy đủ - giao hàng nhanh chóng mùa dịch- đóng gói cẩn thận. Mới dùng C của DHC nên cũng k biết hiệu quả thế nào.,4,17 thg 9 2021
,4,14 thg 12 2021
Đã nhận hàng đầy đủ - giao hàng nhanh chóng mùa dịch- đóng gói cẩn thận. Mới dùng C của DHC nên cũng k biết hiệu quả thế nào.,4,17 thg 9 2021
,4,24 thg 2 2020
.,4,14 thg 12 2021
"Uống cái này nóng lắm mn ơi, mình uống 5 ngày bị nổi nhọt ở chân ngứa kinh khủng nên ngưng luôn (mặc dù mấy ngày đầu uống có 1 viên cho quen dần r đó) chán ghê, à bị bón nữa😭. Định uống cho tết này da đẹp mà kế hoạch thất bại ùi. Nên mn xđ mua thuốc này là ngày phải uống nhiều ơi nhiều nc mới mát lại hoặc uống chung vs gói rau củ sẽ đỡ hơn.",4,31 thg 1 2021
"Giao hàng nhanh,hi vọng hàng chính hãng.chưa sử dụng nên ko đánh giá dc,sử dụng xong sẽ qlai nhận xét.",4,11 thg 12 2021
,4,18 thg 11 2020
,4,06 thg 5 2023
.,4,14 thg 12 2021
"Giao hàng nhanh,hi vọng hàng chính hãng.chưa sử dụng nên ko đánh giá dc,sử dụng xong sẽ qlai nhận xét.",4,11 thg 12 2021
"sản phẩm nhận đầy đủ, cần có thời gian để đanha gía. ",4,15 thg 6 2021
,4,24 thg 2 2020
ok,4,27 thg 7 2022
,4,24 thg 2 2020
,4,02 thg 12 2020
,4,02 thg 12 2020
"sản phẩm nhận đầy đủ, cần có thời gian để đanha gía. ",4,15 thg 6 2021
"Uống cái này nóng lắm mn ơi, mình uống 5 ngày bị nổi nhọt ở chân ngứa kinh khủng nên ngưng luôn (mặc dù mấy ngày đầu uống có 1 viên cho quen dần r đó) chán ghê, à bị bón nữa😭. Định uống cho tết này da đẹp mà kế hoạch thất bại ùi. Nên mn xđ mua thuốc này là ngày phải uống nhiều ơi nhiều nc mới mát lại hoặc uống chung vs gói rau củ sẽ đỡ hơn.",4,31 thg 1 2021
"sản phẩm nhận đầy đủ, cần có thời gian để đanha gía. ",4,15 thg 6 2021
,4,24 thg 2 2020
"Uống cái này nóng lắm mn ơi, mình uống 5 ngày bị nổi nhọt ở chân ngứa kinh khủng nên ngưng luôn (mặc dù mấy ngày đầu uống có 1 viên cho quen dần r đó) chán ghê, à bị bón nữa😭. Định uống cho tết này da đẹp mà kế hoạch thất bại ùi. Nên mn xđ mua thuốc này là ngày phải uống nhiều ơi nhiều nc mới mát lại hoặc uống chung vs gói rau củ sẽ đỡ hơn.",4,31 thg 1 2021
Lần đầu sử dụng chưa biết kết quả nếu tốt sẽ mua lại,4,11 thg 8 2022
"sản phẩm nhận đầy đủ, cần có thời gian để đanha gía. ",4,15 thg 6 2021
"Uống cái này nóng lắm mn ơi, mình uống 5 ngày bị nổi nhọt ở chân ngứa kinh khủng nên ngưng luôn (mặc dù mấy ngày đầu uống có 1 viên cho quen dần r đó) chán ghê, à bị bón nữa😭. Định uống cho tết này da đẹp mà kế hoạch thất bại ùi. Nên mn xđ mua thuốc này là ngày phải uống nhiều ơi nhiều nc mới mát lại hoặc uống chung vs gói rau củ sẽ đỡ hơn.",4,31 thg 1 2021
"Giao hàng nhanh,hi vọng hàng chính hãng.chưa sử dụng nên ko đánh giá dc,sử dụng xong sẽ qlai nhận xét.",4,11 thg 12 2021
uống kèm với DHC kẽm gây nổi mụn,4,26 thg 9 2021
.,4,14 thg 12 2021
"Giao hàng nhanh,hi vọng hàng chính hãng.chưa sử dụng nên ko đánh giá dc,sử dụng xong sẽ qlai nhận xét.",4,11 thg 12 2021
uống kèm với DHC kẽm gây nổi mụn,4,26 thg 9 2021
.,4,14 thg 12 2021
uống kèm với DHC kẽm gây nổi mụn,4,26 thg 9 2021
uống kèm với DHC kẽm gây nổi mụn,4,26 thg 9 2021
Mình không biết là shop quên hay là không cho vì mình thấy tặng kèm bao lì xì cho mọi đơn hàng .Mà khi hàng tới thì chả thấy cái bao lì xì nào hết .Mình không thích những shop đăng hình 1 đằng mà giao 1 nẻo .Đề nghi shop để ý kiểm duyệt hình ảnh lại ,4,27 thg 1 2021
Mình không biết là shop quên hay là không cho vì mình thấy tặng kèm bao lì xì cho mọi đơn hàng .Mà khi hàng tới thì chả thấy cái bao lì xì nào hết .Mình không thích những shop đăng hình 1 đằng mà giao 1 nẻo .Đề nghi shop để ý kiểm duyệt hình ảnh lại ,4,27 thg 1 2021
,4,12 thg 8 2023
,4,02 thg 12 2020
,4,02 thg 12 2020
Mình không biết là shop quên hay là không cho vì mình thấy tặng kèm bao lì xì cho mọi đơn hàng .Mà khi hàng tới thì chả thấy cái bao lì xì nào hết .Mình không thích những shop đăng hình 1 đằng mà giao 1 nẻo .Đề nghi shop để ý kiểm duyệt hình ảnh lại ,4,27 thg 1 2021
"mình uống được nửa tháng rồi, mặt mình nổi mụn bọc quá trời luôn mặc dù mình uống rất nhiều nước và ăn rất nhiều rau xanh. Mình phải ngưng uống và trị mụn.  Mình không thấy bớt thâm hay trắng da :(( Mình nhắn tin cho shop để hỏi cũng không thấy phản hồi gì. Thất vọng. ",4,21 thg 4 2021
Mình không biết là shop quên hay là không cho vì mình thấy tặng kèm bao lì xì cho mọi đơn hàng .Mà khi hàng tới thì chả thấy cái bao lì xì nào hết .Mình không thích những shop đăng hình 1 đằng mà giao 1 nẻo .Đề nghi shop để ý kiểm duyệt hình ảnh lại ,4,27 thg 1 2021
"mình uống được nửa tháng rồi, mặt mình nổi mụn bọc quá trời luôn mặc dù mình uống rất nhiều nước và ăn rất nhiều rau xanh. Mình phải ngưng uống và trị mụn.  Mình không thấy bớt thâm hay trắng da :(( Mình nhắn tin cho shop để hỏi cũng không thấy phản hồi gì. Thất vọng. ",4,21 thg 4 2021
"mình uống được nửa tháng rồi, mặt mình nổi mụn bọc quá trời luôn mặc dù mình uống rất nhiều nước và ăn rất nhiều rau xanh. Mình phải ngưng uống và trị mụn.  Mình không thấy bớt thâm hay trắng da :(( Mình nhắn tin cho shop để hỏi cũng không thấy phản hồi gì. Thất vọng. ",4,21 thg 4 2021
,4,27 thg 7 2023
,4,24 thg 10 2020
,4,28 thg 9 2020
"Ai mua thì nhìn kĩ ở trên chữ to đậm thì ghi túi 60 ngày 120v.chữ ở dưới thì combo tk 20 ngày,1 bịch nhỏ xíu mà combo gì.tào lao ",4,28 thg 7 2022
"mình uống được nửa tháng rồi, mặt mình nổi mụn bọc quá trời luôn mặc dù mình uống rất nhiều nước và ăn rất nhiều rau xanh. Mình phải ngưng uống và trị mụn.  Mình không thấy bớt thâm hay trắng da :(( Mình nhắn tin cho shop để hỏi cũng không thấy phản hồi gì. Thất vọng. ",4,21 thg 4 2021
,4,23 thg 11 2023
Ủa j vậy ạ hàng mall mà đóng gói lỏm v tr đã vậy còn bị lủn lố tệ quá tệ ,4,23 thg 12 2023
mua hàng đợt sale 9.9 đơn trên 400k khung giờ 0-2h mà shop gửi thiếu quà tặng,4,16 thg 9 2021
"Shop ơi, hàng nhận không đúng mẫu? ",4,04 thg 10 2021
"Shop ơi, hàng nhận không đúng mẫu? ",4,04 thg 10 2021
"Shop ơi, hàng nhận không đúng mẫu? ",4,04 thg 10 2021
,4,24 thg 10 2020
mua hàng đợt sale 9.9 đơn trên 400k khung giờ 0-2h mà shop gửi thiếu quà tặng,4,16 thg 9 2021
"sản phẩm tốt, giao hàng nhanhhhhhhg, sẽ ủng hộ shop nữâaaaaaa",4,10 thg 1 2023
,4,28 thg 9 2020
mua hàng đợt sale 9.9 đơn trên 400k khung giờ 0-2h mà shop gửi thiếu quà tặng,4,16 thg 9 2021
"Sản phẩm của Shop mall nhưng khi check mã sản phẩm thì ko ra 😢 sợ quá. 
Viết là 60 ngày nhưng bán là 20 ngày khôn dễ sợ. Lần đầu tiên m mua Shop mall mà thất vọng như vậy luôn",4,27 thg 8 2022
mua hàng đợt sale 9.9 đơn trên 400k khung giờ 0-2h mà shop gửi thiếu quà tặng,4,16 thg 9 2021
"Shop ơi, hàng nhận không đúng mẫu? ",4,04 thg 10 2021
,4,28 thg 9 2020
,4,28 thg 9 2020
,4,24 thg 10 2020
,4,24 thg 10 2020
,4,01 thg 10 2023
Tệ ,4,14 thg 9 2023
"đã nhận được hàng ok, hình nhận xu hình nhận xu hình nhận xu hình nhận xu  ",5,14 thg 9 2023
Tot dung san pham tot. Thoi han su dung dai date xa ship hang nhanh chong ,5,13 thg 9 2023
sp  tôt uy tin ,5,16 thg 9 2023
"Chất lượng:lần đầu sử dụng nên chưa biết như thế nào, sẽ quay lại đánh giá lần mua sau 
 Động cơ:
 Chính hãng:
 ",5,16 thg 9 2023
nhận đủ hàng đặt mua thankshop okkkkkkkkkk kkkkkkkkkk shop giao hàng nhanh chóng ozfgbcjhvuk ,5,17 thg 5 2022
"Shop gói hàng cẩn thận, giao hàng nhanh, mua hàng của mall nên rất yên tâm về chất lượng………..",5,08 thg 6 2022
xài thấy hiệu quả ở chỗ ko bị thâm nám nhiều hơn..... ko có uống là sẽ tệ hơn..... mn nên mua nhe,5,30 thg 4 2022
"dùng thử được vài ngày rồi nha, thấy cũng oke lắm á, mong là có hiệu quả nè, đóng gói sản phẩm rất kĩ càng nè.",5,15 thg 6 2022
"viên uống vitamin C bổ sung sức đề kháng, kèm theo đó viên kẽm giúp làm mịn da. 2 viên này có vỏ bọc giống nhau, khác kích thước nên hơi dễ nhầm",5,15 thg 6 2022
"Chất lượng:
 Động cơ:
 Chính hãng:
Minh họa.
Dùng hàng ngày thấy ít bệnh vặt ",5,15 thg 9 2023
hàng ngon- đáng tiền- nên mua- giao hàng đúng mẫu- shop phục vụ tốt- chất lượng đáng tiền- sẽ mua lại,5,24 thg 8 2022
"giao hàng nhanh,tốt
hình ảnh mang tính chất nhận xu",5,23 thg 7 2022
"giao hàng nhanh, đóng hói chắc chắn. sản phẩm tốt, hết lần sau sẽ mua lại. giao hàng nhiệt tình",5,22 thg 6 2022
Oke qua roi giao hang nhanh hi vong uong giam mun trang da cac kieu ....... hmmmm ....... hmmmmmmmmmmmmmmmmmmmmmm,5,21 thg 6 2022
ảnh không liên quan đến sản phẩm. mình mua hộ bạn. trước mình uống vitamin C thì thấy vẫn thế. chắc phải ,5,14 thg 6 2022
"Giao hàng vè lâu chắc vì hàng đang săn đón nhiều nên thông cảm được, mua về uống thay đổi rõ rệt",5,23 thg 7 2022
hàng giao từ TPHCM ra HN khá nhanh. 4 ngày mình nhận được rồi. hy vọng sẽ có kết quả tốt. nếu OK sẽ ủng hộ dài dài a,5,09 thg 7 2022
"hàng chính hãng. shop đóng gói chắc chắn, đẹp mắt. giao hàng nhanh chóng. mình lần đầu tiên dùng sản phẩm này, chưa biết chất lượng ra sao. để sử dụng rồi đánh giá tiếp. ",5,24 thg 6 2022
giao hàng nhanh sẽ phản hồi sau khi sử dụng sản phẩm nhé :vvvvvvvvvvvvvvvvvvvvvvvvvvvvvv,5,11 thg 6 2022
"mình đã đặt mấy lần, giao hàng nhanh, dễ uống, đóng gói cẩn thận  ",5,13 thg 11 2023
"Sản phẩm ok, đóng gói cẩn thận, dễ thương, lần sau sẽ mua thêm, mọi người nên mua sản phẩm này nhé",5,13 thg 8 2022
Mua để tăng cường sức đề kháng,5,10 thg 8 2022
uống cho đep k bit có đep k .cô dạy em bài thể dục buổi sáng 1 3 3 hít thở hít thở. tay dò cấp lên trời tây đưa ,5,20 thg 7 2022
"mình nhận hàng nhanh, viên con nhộng dễ uống chứ k viên k to như các viên vitamin c mình mua ngoài hiệu thuốc",5,09 thg 6 2022
"mua nhiều lần rồi , hàng chính hãng nên yên tâm 
👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻",5,17 thg 5 2022
Ok ok ok ok ok ok ok ok Ok ok ok ok ok ok ok ok Ok ok ok ok ok ok ok ok Ok ok ok ok ok ok ok ok Ok ok ok ok ok ok ok ok Ok ok ok ok ok ok ok ok Ok ok ok ok ok ok ok ok Ok ok ok ok ok ok ok ok Ok ok ok ok ok ok ok ok Ok ok ok ok ok ok ok ok Ok ok ok ok ok ok ok ok Ok ok ok ok ok ok ok ok Ok ok ok ok ok ok ok ok Ok ok ok ok ok ok ok ok Ok ok ok ok ok ok ok ok Ok ok ok ok ok ok ok ok Ok ok ok ok ok ok ok ok Ok ok ok ok ok ok ok ok Ok ok ok ok ok ok ok ok Ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok,5,31 thg 3 2022
"Chào mừng bạn đến với bảng nhớ tạm của Gboard, bất kỳ văn bản nào bạn sao chép sẽ được lưu tại đây.",5,05 thg 3 2022
"đang sử dụng viên collagen của hãng, giờ mình mua thêm viên c dùng chung ",5,23 thg 9 2023
Khi bạn muốn du lịch nước ngoài bạn thường phải xuất trình thị thực (Visa) để nhập cảnh. Hiện nay có tới 55 quốc gia và vùng lãnh thổ miễn Visa cho người Việt Nam. Hãy cùng Bảo hiểm VietinBank-VBI tìm hiểu các nước miễn Visa cho người Việt nhé. ,5,23 thg 9 2023
giao hàng nhanh mong là hết mụn thâm aaaaaasaaaaaaaaaaaaaaaaaaaassssaaaaaaaaaaaaaaa,5,26 thg 8 2022
"Giao hàng nhanh chóng, shipper thân thiện, sản phẩm có hạn sử dụng rất xa. Mình mua sale nên được giá rẻ quá trời luôn.",5,08 thg 4 2022
kkdjhrbnjaikiokannhh sjjwibdnjhksknsnj,5,30 thg 3 2022
"Sản phẩm sản phẩm dùng tốtttt chấttttt lượngggg.
Đã mua của hãng lần thứ 3 rồi. Mình chỉ uống 1/ ngày thoii vì ít uống nước sợ uống nhiều sẽ bị nóng trong ngừoi nổi mụn đó ạ. Nên mua nhé mọi ng. Bổ sung chất cho cơ thể mùa cov. Đnah giá 5 sao vì độ tin cậy mua từ hãng.",5,29 thg 3 2022
"Check mã thì ra trang web của dhc, chắc hàng thật , giao hàng nhanh , uống hi vọng da sẽ hết thâm . ",5,11 thg 3 2022
Đã nhận dc hàng. Uống dc 1 tuần thấy người khoẻ hơn.. nhưng khát nước khô ở cổ họng.. nên uống nhiều nước. Giảm thâm.. ,5,14 thg 3 2022
"Shop đóng gói sản phẩm cẩn thận, gởi kèm khuyến mãi đầy đủ. Viên c nhộng nên dễ uống hơn các loại khác. Hi vọng dùng sẽ có kết quả ",5,07 thg 4 2022
GghjdbdhdjdkdkdkddjdhsjksksksksGiao hàng nhanh sản phẩm chính hãng có tem phụ dâyd đủ hàng chuẩn,5,13 thg 4 2022
Đóng gói cẩn thận. Giao hàng siêu nhanh luôn l.  Hàng của mall nên thấy yên tâm phần nào👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,5,31 thg 3 2022
"viên uống bổ sung vitamin C 60 ngày 120 viên  hi vọng sẽ có kết quả tốt. Giao hàng nhanh, gói cẩn thận chắc chắn",5,04 thg 4 2022
"thời gian nhận được hàng siêu nhanh, đóng gói sản phẩm chắc chắn, kĩ càng, sản phẩm còn nguyên zip, date xa",5,13 thg 4 2022
"Nhận đủ sản phẩm, mua dịp sale nên giá hời lắm. Mua nhiều lần rùi do ship nhanh qá trời nhanh.",5,05 thg 4 2022
"Viên uống DHC bổ sung vitamin C này siêu ổn, thiệt sự cần thiết trong mùa dịch này luôn, 60 ngày mà giá chưa tới 200 là quá rẻ rồi ",5,06 thg 4 2022
"giao hàng nhanh và rất đầy đủ, shipped rất nhiệt tình luôn, đã mua và cảm thấy rất hài lòng hehe",5,05 thg 4 2022
"Shop giao hàng đầy đủ, đóng gói sản phẩm cẩn thận, giao hàng từ hcm ra hà nội khá nhanh, tầm 3-4 ngày",5,06 thg 4 2022
You are welcome to come in the morning or afternoon if your home is available or anytime you need to get it or not so ,5,01 thg 4 2022
giao hàng rất nhanh. nhận sớm hơn dự kiến luôn. đóng gói bị bẹp do vận chuyển. chất lượng hàng vẫn tốt,5,18 thg 4 2022
"Do lười chụp ảnh nên em lấy đỡ ảnh của shop, vitamin C này em mua tới gói thứ mấy rồi không nhớ nổi nữa, nên mọi người cũng hiểu tốt thì em mới mua lại",5,18 thg 4 2022
"Ban đầu sd sản phẩm để tăng cường sức khỏe, nhưng sử dụng đc hơn 20 ngày thì da trắng lên 1 chút, còn mờ vết thâm thì chắc phải sử dụng 1 thời gian dài mới biết kết quả",5,13 thg 4 2022
"mua uống nhiều rồi,  nhiều shop khác bán giá rẻ hơn nhưng chỉ dám mua từ chính hãng dhc cho an tâm, dù gì cũng là đồ uống chứ ko phải bôi trên da",5,11 thg 4 2022
"Hàng giao rốp rẻng trong 2 ngày. Packaging ổn áp. Tác dụng thì chưa rõ do mới bắt đầu dùng. Được tặng cái kệ xinh xẻo, mê lắm",5,08 thg 4 2022
"giao hàng nhanh, hàng đóng gói cẩn thận...........................................",5,02 thg 6 2022
"Giao nhanh, đóng gói kỹ",5,18 thg 5 2022
Giao hàng nhanh đóng gói cẩn thận chưa biết tác dụng vì mới uống nhưng brand khá uy tín và bình dân trong thị trường hiện tại rồi,5,09 thg 5 2022
"Giao hàng nhanh
Đóng gói kĩ càng, cẩn thận
Sản phẩm đã được sủ dụng rồi nên hiệu quả.
Hình ảnh chỉ manh tính chất nhận xu",5,26 thg 4 2022
"giao nhanh, có dán hdsd tiếng việt, hsd rõ ràng",5,22 thg 4 2022
mong là đem lại hiệu quả tích cực vì đây là lần đầu tiên mình mua sản phẩm này. nếu tốt sẽ quay lại mua ,5,02 thg 7 2022
giao hàng nhanh,5,02 thg 7 2022
"Mình rủ bạn mua 4 túi chung giá hời 142,5k/ túi. Sử dụng 1 thời gian cùng vtm e và lsystin . Xem hiệu quả sao",5,30 thg 6 2022
Cảm ơn DHC và luôn đồng hành cùng bạn! 💙,5,21 thg 6 2022
"🥰Sản phẩm rất xinh đẹp tuyệt vời, tôi không thể trông đợi gì hơn. Cảm ơn nhà cung cấp, nhà sản xuất, cảm ơn người bán hàng, cảm ơn sàn thương mại điện tử, cảm ơn người vận chuyển để tôi có cơ hội dùng sản phẩm tốt như thế này.
😎Hàng đóng gói rất đẹp. Quả nhiên người bán đã gửi gắm rất nhiều tâm tư và tình cảm trong lúc gói hàng. Hộp không có dấu hiệu bị móp, chứng tỏ bộ phận vận chuyển đã nâng như nâng trứng, hứng như hứng hoa. thanks",5,07 thg 6 2022
đóng gói chất lượng do trước có dùng rùi nên giờ mua dùng tiếp ✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️,5,29 thg 7 2022
Quét mã hàng chính hãng nên mua dùng thử nha mọi người,5,29 thg 7 2022
sản phẩm đúng như quãng cáo. chưa sử dụng nên chưa biết hiệu quả. giao hàng nhanh. sẽ ủng hộ shop lần sau ,5,26 thg 7 2022
"Giao nhanh quá ko chuẩn bị tiền trước 🥲🥲🥲
Ảnh thì cho có nhé 👍.......................",5,23 thg 7 2022
Ngon bổ rẻ. Ủng hộ shop nhez mnnnnn :):)):):):)::):)):):):)):):):):):):):):):):)):),5,21 thg 7 2022
tuyệt. jhgggggugfgygguggghgggggggggggggggggggggggggggggggggggggggggggggggggg.,5,15 thg 8 2022
mới nhận hàng uống hết 1 gói báo kết quả sao ⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐🥲🥲🥲🥲🥲⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐,5,13 thg 8 2022
"Chất lượng sản phẩm phù hợp giá tiền, dịch vụ giao hàng nhiệt tình, đóng gói sản phẩm kĩ càng rất ok.",5,13 thg 8 2022
"sản phẩm thấy rất tốt nhìn là biết chính hãng r, tem mác rõ ràng còn được tặng sửa rửa mặt nữa giá rẻ hơn sàn S nữa nên mình hay mua bên này hơn, chính hãng nên ko cần lo lắng ",5,11 thg 8 2022
Lần đầu mua của DHC không biết công dụng ok ko . Shop đóng gói cẩn thận .,5,10 thg 8 2022
"vì là thuốc nên phải đợi lâu mới thấy kết quả, tuy nhiên mình uống c được 2 tháng, thấy cơ thể ít bị bệnh vặt hơn thiệt á",5,11 thg 11 2022
"uống thì thấy cũng sáng da nhưng sẽ kiểu sáng từ từ, rẻ, sẽ mua uống để cải thiện da xem sao, like",5,25 thg 10 2022
hàng tốt chất lượng cao trên bìa 190k mà trên lazada mua thường 165k mua sale đc 155k rẻ quá trời,5,24 thg 8 2022
"ko biết mua bao nhiêu lần rồi nhưng chắc chắn sẽ tiếp tục mua, dùng tốt lắm ,da sáng và khỏe rất nhiều",5,22 thg 8 2022
Giao đúng hàng..sản phẩm Sài kết quả như nào thì chưa biết ,5,17 thg 8 2022
mình mới mua lần đầu nên chưa biết kết quả ra sao. mong là sẽ có hiệu quả. shop tư vấn nhiệt tình lắm nha,5,24 thg 10 2022
"Hài lòng với sản phẩm 
Hình ãnh mang tính chất nhận xua 
Niếu còn cần đến sản phẩm sẽ quay lại ũng hộ shop ",5,22 thg 10 2022
giao hàng nhanh ...shipper thân thiện.. sẻ tiếp tục ủng hộ... chưa sử dụng chưa biết có tác dụng hay không ,5,21 thg 10 2022
"(TB) Lazada 11.11: Bùng nổ ƯU ĐÃI TOÀN SÀN cùng VOUCHER ĐỘC QUYỀN GIẢM TỚI 50%, dành riêng cho khách hàng của VNPT Money tại Super Show SAO BOM TẤN: Tóc Tiên, Đen Vâu, Trấn Thành, Hà Anh Tuấn, Mono... Xem online tại  vào 18h 10/11/2022 để vui thả ga, săn voucher cực đã. Chi tiết LH 18001091 (#3).",5,16 thg 11 2022
"Do bệnh nên hàng ngày vẫn uống vit c và cảm nhận là da mình có sáng hơn 1 tý, cơ thể thấy khoẻ hơn. ",5,24 thg 10 2022
"sản phẩm dùng tốt, chất lượng, có cơ hội sẽ ủng hộ thêm.xứng đáng với giá tiền , giao hàng nhanh",5,13 thg 12 2022
"Viettel TB: De dam bao lien lac thong suot, Quy khach vui long thanh toan cuoc Di dong truoc 25/08/2022. Dac biet chiet khau ngay 3% - 10% khi Quy khach thanh toan cuoc qua ung dung My Viettel. Neu Quy khach da thanh toan, vui long bo qua tin nhan nay. L/H 198 (0d). Tran trong.",5,19 thg 11 2022
"Vitamin C siêu tốt cho sức khoẻ ạ, ship tầm mấy ngày là tới rùi, mong sẽ cải thiện hơn về da cũng như sức khoẻ",5,07 thg 11 2022
"Shop giao đúng sản phẩm, giao hàng siêu nhanh, tư vấn nhiệt tình, sản phẩm chất lượng. OK !!!",5,07 thg 11 2022
vitamin của DHC thì tốt khỏi bàn rồi ..............................................,5,08 thg 11 2022
"Mới mua đang test thử, nma người nhà dùng rồi uống da sáng lên, hơi nóng nên cần uống đủ nước để giảm mụn ",5,14 thg 12 2022
"mới uống không thấy gì lắm nhưng đóng gói ổn, hàng giao nhanh, quà tặng kèm cuti gồm sticker và hộp đựng thuốc ",5,19 thg 12 2022
"Lần đầu mua dùm bạn lần này mua cho bản thân chưa biết hiệu quả thế nào nên dùng xong sẽ quay lại đánh giá. Dùng hiệu quả sẽ mua lại 
Hình ảnh mang tính chất nhận xu",5,23 thg 11 2022
Đã nhận hàng. Ok nè,5,15 thg 11 2022
